@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute cl {0,1}

@data
7.605405,9.068258,0.395320,1
0.408743,5.794627,5.016622,1
0.229571,2.103861,7.596644,1
5.639632,9.094438,0.020853,1
7.493551,2.860371,0.636346,0
1.420800,8.668411,1.914060,1
4.312098,7.074512,1.383093,0
2.297391,9.026279,3.202690,1
8.094539,3.598010,8.316224,1
9.392636,3.332846,6.849586,1
5.436707,4.446230,8.795258,1
3.540667,8.816111,5.560921,1
1.676481,6.197267,3.108238,1
4.865678,5.022298,8.703368,1
2.096810,0.086462,0.109214,0
9.112741,3.311904,4.296997,0
6.909914,2.613221,5.710561,1
5.946067,2.560147,5.924758,1
7.006377,4.720015,2.459115,1
3.536126,8.020036,1.581262,1
4.217302,4.689499,8.309889,1
9.711798,7.013257,8.260757,1
7.099719,8.369971,6.202808,1
1.681876,0.499805,3.419741,0
3.113026,9.130301,4.894341,1
1.690449,0.819099,0.441868,0
5.539114,2.900983,9.243870,1
0.921018,0.825132,4.287847,0
5.514631,2.597735,4.221302,0
9.610992,2.482059,7.035036,1
0.852030,3.237844,2.923172,0
3.737649,6.342913,1.125696,0
5.473215,6.020037,5.909768,1
6.839136,6.351636,5.860489,1
9.252619,5.104360,1.453490,1
5.929491,5.741336,5.311957,1
8.339072,9.533259,6.670551,1
2.015317,3.705586,4.660776,1
6.943430,7.583948,5.401254,0
3.926860,6.526950,7.531754,1
2.546987,3.441521,6.563738,1
9.793158,2.424227,1.764373,0
7.528587,3.217863,9.219414,1
8.959199,4.531371,4.902201,1
4.064630,1.572751,5.248335,0
5.278338,9.909111,8.947295,1
7.493058,4.348549,2.902847,0
0.875499,0.434600,0.819993,0
3.876122,7.383731,2.808609,1
9.807959,4.572981,2.715056,0
7.790844,1.934469,0.794623,0
6.465840,5.696824,4.048314,0
7.269575,9.296649,6.610418,1
9.205760,5.557714,4.769681,1
9.906262,7.672528,8.118736,0
8.107128,8.938729,4.204247,1
6.322460,7.012856,5.652529,1
1.585838,8.367585,3.466964,1
0.302054,4.261587,6.126725,1
9.958410,0.175039,7.298366,0
9.471688,3.908784,9.775899,1
9.466497,4.545579,5.376267,1
2.218107,3.495003,0.154522,1
2.433733,4.358769,2.308486,0
1.371626,7.961015,4.886612,1
6.328600,8.353576,2.334145,1
2.615162,8.460870,3.398549,1
8.635908,0.696915,9.801558,1
4.605699,9.577457,6.785045,1
4.123036,2.161312,3.444957,0
5.656315,3.599479,6.666379,1
7.958249,8.974865,6.846241,1
6.935880,1.732853,2.287338,0
0.086428,4.621483,9.895134,1
3.082352,3.293683,5.275164,1
3.990598,5.076722,9.825857,1
4.654180,6.610902,2.668494,1
8.772214,6.113451,5.118360,1
9.712930,1.784739,2.518576,0
0.759604,9.364818,7.001053,1
1.097670,9.288391,0.959963,1
3.909874,0.855096,3.885689,0
4.148779,9.160852,8.710486,1
4.237575,8.536344,6.735674,1
5.147246,9.404167,7.668970,1
5.517618,2.787329,8.347988,1
4.572069,0.866565,2.901726,0
0.231382,9.902779,3.027156,1
9.191170,3.987118,2.513150,0
4.842215,6.398839,0.093270,0
5.559691,8.803757,7.130371,1
7.340101,3.866045,8.689019,1
3.270212,6.357989,6.406806,1
9.145318,4.754795,4.018377,1
5.621359,6.920103,9.049060,1
6.822882,2.076215,7.181794,1
6.063334,9.694943,9.115096,0
6.093783,9.208365,9.896543,1
8.012123,7.026913,1.450740,1
0.892958,0.139759,7.839571,0
6.497748,4.246377,2.950999,0
9.001172,6.969377,9.360454,1
3.889479,8.409513,0.475273,0
0.485728,7.657066,6.726413,1
7.352010,5.841509,7.454610,1
5.049875,7.351152,5.099267,1
4.378066,6.550007,8.414221,1
6.689766,6.253792,9.434194,1
0.500169,2.385193,8.830580,1
9.354569,8.191033,4.123873,1
6.600546,4.599145,3.956410,1
2.256212,0.682823,3.635336,0
6.524332,1.089946,3.054015,0
8.441099,8.153282,4.636204,1
4.703289,3.050425,8.090188,1
9.304217,7.524382,4.580568,1
9.909575,3.411148,9.305727,1
1.602182,3.429600,2.508193,0
8.028746,6.464602,5.289002,0
7.147426,8.924337,9.893180,1
0.014284,2.947195,5.245964,1
1.100477,9.882168,1.274547,1
2.932593,9.364736,7.196820,1
6.889117,1.777388,2.041196,0
5.188537,1.346923,6.062836,0
4.776523,8.571029,4.993446,1
5.035632,0.282447,3.090226,0
9.206785,2.983406,5.854814,1
5.930600,1.100778,7.676452,1
0.982946,8.950998,2.834842,1
8.315734,0.031662,6.152349,0
1.809050,8.193544,2.003543,1
9.540468,8.066380,3.788305,1
6.637409,8.781751,7.122260,1
9.064198,0.212486,3.856097,0
3.195891,9.710911,7.492052,1
0.811689,5.168503,6.157568,1
4.119502,8.992411,5.710174,1
9.024073,1.862522,7.640088,0
0.056067,9.643631,7.830709,1
7.710011,1.619014,3.913527,0
0.400765,1.035786,6.020460,0
1.248272,9.876556,7.735946,1
9.587468,5.227998,3.570655,0
0.396501,9.728224,2.193792,1
8.720634,7.903965,6.951239,1
9.766488,4.591327,8.577828,1
4.234958,6.408538,9.419090,1
8.027553,3.332616,6.292387,1
4.368402,2.312847,7.893281,1
2.189404,5.629226,0.060839,0
0.857224,3.631494,2.176028,0
3.359718,4.369820,5.769729,1
2.273786,2.720968,9.825058,1
7.312294,8.402886,1.862828,1
4.811425,1.281918,3.492220,0
4.614534,9.784608,1.267295,1
2.097455,9.160576,4.599612,1
4.789802,4.660450,6.063730,1
8.291945,8.239758,6.900751,1
2.609579,2.670480,3.732014,0
5.391447,3.557071,6.923637,1
1.959958,8.786466,4.250994,1
0.068383,7.743215,9.610360,1
7.527822,0.877655,3.665854,0
0.038231,8.265466,3.912136,1
2.925916,9.975866,0.475058,1
8.215626,7.375809,2.869523,0
0.046289,6.601537,5.708569,1
0.158608,2.632206,8.141478,1
1.418671,2.392472,8.889949,1
0.135686,8.500309,6.169971,1
9.377964,9.835825,7.288786,1
8.101291,1.200922,4.244227,0
1.176789,4.719285,2.245067,0
2.095094,5.114591,0.217619,0
1.716127,5.926188,7.579119,1
8.558393,5.720597,3.993302,1
8.113069,2.883250,1.464119,0
1.383559,7.634090,5.912263,0
7.469916,3.201049,0.177718,0
4.401972,4.421945,6.598413,1
9.141230,8.843481,4.971175,1
3.958071,5.188794,3.377707,1
1.114981,0.956826,7.548934,1
6.677423,1.542236,9.650439,1
4.425487,1.114558,3.039246,0
8.748649,8.951509,6.570569,1
2.152559,6.748287,1.789771,1
1.170231,8.388185,2.133291,0
7.231665,7.104466,1.547784,1
2.293260,4.925491,6.863935,1
5.882317,4.412869,3.081616,0
5.955106,2.732055,7.350231,0
3.846613,0.389477,6.189639,0
9.340986,2.760208,8.813828,1
9.508494,0.603599,8.048075,0
8.991783,0.181366,0.990186,0
7.285832,2.537970,7.413185,1
7.463461,4.277120,2.987333,0
8.689990,6.068949,5.905518,1
8.801004,3.255749,5.025689,1
3.645226,1.215327,5.242880,0
3.975535,4.056707,4.479756,1
4.660306,2.527831,4.162754,0
2.709197,5.152940,9.875538,1
7.690910,7.288723,9.574121,1
1.565843,2.561454,8.500149,0
8.630403,4.405667,4.900929,1
7.661416,9.926618,0.079025,1
1.141944,5.321906,4.292853,1
9.378613,8.772609,8.601508,1
1.300440,2.764262,7.691009,1
7.917202,7.566546,4.004665,1
4.855269,3.578785,0.762482,0
6.140239,9.262631,6.676945,1
3.668298,1.577874,2.202049,0
1.504491,2.281074,2.636354,0
7.602980,6.929207,7.763915,1
5.701816,6.365423,1.020513,0
9.129685,8.711521,1.011892,1
6.278068,5.016557,2.654998,0
8.595342,3.417480,7.554449,1
2.680111,4.231394,9.506222,1
5.809268,1.708271,7.678123,1
3.989345,0.314477,9.960196,1
7.243684,7.724111,8.573918,1
4.089534,9.594431,9.947756,1
8.305952,0.959648,0.266106,0
5.976204,2.921104,5.717357,1
6.338584,3.271806,9.307127,1
7.503201,8.813349,5.367105,1
0.521620,3.045227,0.626229,0
3.359704,0.586424,6.103290,1
8.310535,4.677208,3.548888,1
4.271639,3.496644,5.619287,1
4.456291,5.885393,7.161611,0
8.806498,2.878967,5.004042,0
6.150773,4.311169,4.163777,1
3.124518,9.530882,6.966443,1
2.576109,7.592671,8.157103,1
8.179095,4.260393,6.539201,1
8.937601,0.088089,8.889700,1
3.584732,4.508987,5.786831,1
0.394380,2.948441,8.473519,1
5.827408,3.477561,4.345959,0
7.788731,8.509735,5.632155,0
8.040617,2.598598,4.559386,1
0.191269,2.716489,6.552539,1
6.976882,3.091740,4.859995,0
3.179828,3.749695,9.123723,1
8.258682,4.910554,4.805584,1
7.858995,3.279103,7.853940,1
6.756664,2.199899,5.664586,0
0.709634,1.296741,5.458643,0
3.895339,0.018030,9.366978,1
2.734519,5.919517,2.456973,1
9.011256,7.316968,5.625885,1
1.066663,4.749608,8.955646,1
9.660162,3.761229,7.978408,1
7.040332,5.832348,1.205561,0
8.032247,6.870146,8.342392,1
8.166886,3.801035,7.492133,1
3.819065,6.859110,6.148833,1
2.778627,8.605805,6.264986,1
5.922774,1.890870,3.980968,0
6.640479,2.936613,6.314783,1
6.697842,4.293191,3.819798,1
0.125539,5.025358,7.535171,1
1.895504,5.877562,6.899667,0
9.678597,4.391800,2.124617,0
1.250910,8.273450,0.051246,1
6.879256,6.316231,5.819420,1
8.207102,9.800387,9.791467,1
2.737000,6.106250,1.148221,0
0.399441,4.968019,3.173016,0
9.993377,0.708186,8.682766,1
6.585748,5.582433,1.951272,0
9.974234,4.075889,9.762007,1
2.349339,9.813252,5.254681,1
6.129484,1.074101,2.030624,0
0.874488,1.822091,9.184167,1
7.928340,0.332387,3.046330,0
5.300406,6.219346,8.852761,1
6.927532,7.535527,7.182664,1
3.117960,9.133936,9.777626,1
3.209825,9.539633,4.317338,1
9.352885,9.572018,4.787757,1
0.646119,6.818381,9.818955,1
8.640472,9.003122,5.132095,1
9.335509,8.178425,4.896594,1
4.397770,3.749356,9.929698,1
1.284883,7.112362,4.838583,1
6.246298,4.616208,7.495037,1
4.155841,1.812375,5.015286,0
1.384393,9.803043,8.991096,1
6.621425,8.810052,3.551118,1
7.813174,8.683213,1.830709,1
6.861638,6.727303,1.784599,1
0.476659,1.714298,2.584710,0
8.826659,7.423293,6.164385,1
2.039501,3.659422,4.529080,1
5.471797,9.544366,9.704069,1
9.347409,8.695165,8.886701,1
7.505217,2.437819,1.230730,0
1.121032,3.061439,2.467075,0
9.788742,4.251675,9.242078,0
5.965972,1.826789,2.026942,0
9.250081,8.191327,9.865589,1
1.850749,4.394670,7.484925,1
3.939035,7.188993,4.178736,1
5.884159,3.065437,9.255279,1
5.503256,0.486008,8.707767,1
3.547448,1.174842,4.606959,0
5.426517,3.849037,3.601591,0
5.675826,5.628533,6.185121,1
3.819860,6.050711,6.215490,1
0.445380,3.700415,2.993156,0
0.889408,7.171892,7.670860,1
0.237329,6.926138,0.162942,0
7.412147,8.870709,2.364874,0
0.045551,6.971833,4.295784,1
0.820870,7.897375,6.864558,1
3.525908,3.049679,1.422603,0
9.100389,7.638092,3.016379,1
1.338507,6.009535,3.930185,1
3.181427,1.601045,9.001481,1
8.527183,9.164424,9.159343,1
8.035132,1.524217,6.898923,1
8.496050,1.194707,3.552753,0
9.092082,0.417311,5.813615,0
3.466990,7.236218,9.963758,1
4.874310,2.980137,2.113149,0
8.989672,6.043334,8.440732,1
7.644379,7.442213,5.589856,1
6.606637,4.749198,2.110891,0
6.273415,9.009813,2.722454,1
0.204521,6.275207,4.086384,1
6.692517,9.900000,1.914593,0
7.136217,1.878351,2.726887,0
4.858488,4.840036,8.223344,1
0.883370,6.664076,6.019258,1
4.106289,1.609114,4.699310,1
6.358313,6.810200,5.354696,1
5.820014,8.077149,7.401192,1
4.352356,1.487576,5.321137,0
1.387575,7.235730,1.204381,1
9.114080,3.931268,0.534319,0
8.771304,8.757663,7.820728,1
5.421739,3.839986,8.182422,1
5.449100,2.881732,0.240953,0
9.691932,5.595649,4.439140,1
3.672799,1.840332,1.536481,0
3.327908,6.857618,9.070030,1
4.093348,0.274411,3.239275,0
4.205679,3.773594,7.179997,1
2.531257,5.000724,2.631656,0
8.840711,0.814078,7.481023,1
3.695810,7.721976,6.097224,1
3.317626,0.536365,8.899688,1
2.376697,0.436168,5.015580,0
7.293786,4.085610,0.420087,0
4.360021,3.659361,4.594563,1
7.432955,1.774559,1.542683,0
6.775284,4.174339,7.917207,1
4.988418,5.398230,9.905806,1
3.120206,6.003030,2.071970,1
6.539395,0.971657,3.428256,0
1.407825,8.443836,4.620696,1
2.529446,5.040782,0.088745,0
8.700144,4.683307,5.455167,1
6.457867,6.997850,6.097310,1
1.172190,4.014517,8.849145,1
9.412746,8.754951,4.844835,1
4.757981,6.916805,8.970784,1
7.888462,2.399040,0.213468,0
0.842876,4.834164,7.997898,1
9.874947,8.086642,0.261789,1
2.769950,5.716956,4.708189,1
2.714806,0.805499,2.460967,0
4.820016,1.310112,0.047603,0
0.065063,4.892439,6.765715,1
1.809243,5.736498,6.120420,1
8.135538,6.333889,8.993992,1
1.168052,6.991889,2.350736,1
5.078532,2.612525,9.618089,1
8.329481,4.326278,7.076299,1
5.131777,9.537266,4.931283,1
0.847378,4.978887,4.184555,0
9.871325,0.950269,5.735486,0
6.686768,1.855906,1.378274,0
8.189795,0.372266,3.800719,0
7.364155,6.151455,0.400846,0
8.763981,0.018935,0.291170,0
4.345213,7.367468,8.137749,1
6.904735,3.069032,9.428782,1
8.047919,3.613337,8.664554,1
4.563606,4.400039,9.599813,1
6.255945,0.978087,6.072680,0
1.350353,9.873399,3.803586,1
6.024855,4.204432,1.157195,0
4.223367,1.448365,1.882296,0
8.815833,0.020045,8.045570,1
3.089077,7.474352,3.472680,1
1.087690,2.137234,9.056241,1
6.537272,8.656054,6.901670,1
9.634141,2.974349,7.238957,0
2.847749,1.042543,9.699001,1
5.246975,0.856197,3.661438,0
2.304562,5.543735,8.038922,1
5.563779,6.084493,6.840962,1
3.558846,0.313642,9.789853,1
2.450876,8.846094,0.297831,1
7.502148,7.199502,1.781366,1
0.173851,9.020323,8.120783,1
0.062866,7.819784,1.894202,1
8.675981,5.555640,4.780184,0
1.099375,2.819107,2.100937,0
8.903600,8.941899,5.316011,1
9.255542,5.105865,7.108980,1
3.951958,7.406811,0.694567,1
4.606313,2.475933,8.590395,1
1.496256,6.711177,7.801763,1
4.530961,9.695966,6.868963,1
5.251606,1.649147,4.187484,0
4.468254,6.288421,3.014135,1
5.230320,8.330146,5.834298,1
3.436011,2.943278,6.192280,1
0.350090,6.886847,8.842075,1
9.362781,7.432470,9.736566,0
4.143647,7.538329,2.418159,1
7.234294,9.287122,1.881550,1
0.936269,6.069035,8.836881,1
2.357456,1.851016,8.776377,1
0.181162,4.610675,2.073638,0
7.553953,8.265919,1.005141,1
5.152766,9.847217,2.860445,1
7.279687,2.597011,5.374583,0
0.135339,7.792741,0.097943,0
7.079863,1.979493,9.855533,1
8.048528,8.692413,3.420655,0
0.543429,2.197032,7.993760,0
6.807706,0.067398,4.341763,0
8.333318,5.346905,2.265702,0
5.194121,5.126147,8.001630,1
7.723157,3.376212,3.897143,0
1.168953,3.995085,5.228129,1
5.974579,5.083663,6.264948,1
3.776076,9.685603,4.429090,1
1.882635,2.422850,5.044096,0
2.490249,9.385859,3.052001,0
4.732764,5.317703,4.309649,1
0.443850,2.311279,2.400693,0
5.687491,6.297836,6.025504,1
0.292921,1.253633,5.105261,0
6.337296,1.370209,0.290607,1
1.055813,4.719697,4.432877,1
7.142548,9.476973,1.628790,1
8.862831,4.680791,0.456363,0
9.998494,4.766012,3.522480,0
7.077291,5.923173,8.609351,1
2.221009,4.634855,9.621227,1
5.888489,4.726488,8.781431,1
6.096697,9.072038,2.339156,1
3.791735,6.772033,0.090958,1
6.249005,1.719748,0.567080,0
6.400538,1.023442,8.707432,1
5.789454,2.229912,6.841377,1
8.153085,5.450728,5.631529,0
0.085584,5.252756,2.888025,1
9.979244,1.669456,8.199858,1
0.741494,0.539014,3.228452,0
7.311047,3.319410,5.467513,1
5.039157,6.034592,8.671889,1
7.058034,7.379321,7.838728,1
9.609233,4.680105,5.714235,1
0.130834,1.345764,8.136412,0
6.598520,1.024436,6.190491,0
2.693892,4.390348,2.653706,0
4.929362,5.882158,7.968616,1
9.201568,3.436128,5.800462,1
9.470720,4.472351,5.680420,1
1.851672,3.519149,9.376244,1
8.199254,5.090479,9.223222,1
6.436243,7.359633,8.546506,1
8.384069,4.736996,9.612528,1
9.127344,2.266234,4.513348,0
8.148392,2.481964,6.297115,1
5.918092,2.097577,1.590683,0
6.569928,7.271104,1.917568,1
0.790253,1.293812,9.882504,1
6.384291,9.105725,7.319594,1
6.465359,5.866100,5.855297,1
0.603096,5.467825,5.927390,1
7.734059,0.440738,3.787146,0
2.922702,0.084261,3.232409,0
2.181837,4.823093,4.229607,1
2.094197,6.147175,7.173365,1
7.440987,7.055869,1.873956,1
6.161594,9.193550,6.645812,1
5.059650,2.501109,7.476381,1
7.968934,3.403770,5.393186,1
3.844508,9.180332,1.585443,1
9.264593,4.817852,5.608005,1
9.640945,9.837611,0.198195,1
5.984787,7.371559,4.619591,1
4.427428,6.493546,7.251051,0
5.687097,3.896863,3.215975,1
6.397972,0.692355,6.409492,0
4.096126,1.802679,0.069899,0
0.983011,1.655342,4.707844,1
6.473194,0.315849,1.694033,0
0.153460,1.892228,7.849281,1
9.263787,2.468872,9.564020,1
8.962419,6.815071,4.280237,1
0.711934,7.496212,5.396261,1
8.188567,1.805754,1.476812,0
3.608433,1.546710,0.225327,0
3.202052,4.933171,4.839046,1
5.249020,6.533080,5.789385,1
8.425308,3.638666,1.540727,0
6.107538,1.104747,1.380311,0
7.919819,5.660549,9.719471,1
3.156761,5.115732,5.741659,1
6.921486,7.218471,3.630021,0
8.765181,3.855347,5.121362,1
8.788519,9.960408,1.642479,1
6.493488,7.431864,9.440019,1
1.070529,0.980746,2.607892,0
2.085493,3.988204,2.248023,1
9.648752,1.967494,8.637065,1
7.083226,4.378724,4.150841,1
1.597194,7.780862,4.534631,0
1.636209,9.655993,2.329608,0
9.616402,3.972086,4.462266,1
1.403950,3.902285,1.028686,0
4.883030,3.636578,9.652547,1
7.624782,1.900570,6.973836,1
3.868064,5.610901,0.079048,1
9.989624,4.229889,4.956003,1
2.010751,9.490634,1.949194,1
9.146627,4.278802,4.071688,1
8.250888,8.533954,4.872919,1
2.436238,5.901604,2.129318,1
9.538182,1.781864,4.287793,0
3.682434,1.261628,4.436499,0
6.872529,4.515547,8.501788,1
8.745436,3.457791,8.448973,0
2.948426,0.398166,4.403147,0
4.676968,8.474834,0.858082,1
7.008788,5.731000,2.582694,1
1.632605,4.712012,6.764295,1
6.493876,1.052088,8.333752,0
2.313716,2.770250,7.726808,1
7.285797,6.228597,6.048398,1
9.686388,4.497371,6.787420,1
4.895537,1.190566,4.729867,0
9.665401,5.587949,2.500360,1
1.318950,5.083055,6.119214,1
9.795066,2.883509,4.122341,0
3.935596,2.456093,6.465252,1
5.226343,4.192060,5.435557,1
0.420657,1.483956,8.543373,0
5.981327,5.330793,2.741859,0
6.521359,7.471726,0.449368,0
3.059675,2.949729,2.860948,0
8.032784,8.980162,7.330179,1
1.863671,1.452521,4.116792,0
3.908613,0.582044,2.048580,0
4.774104,7.484138,1.647097,1
8.968094,0.190470,5.301807,0
5.521263,8.043666,5.826284,1
5.515393,6.275652,8.229383,1
9.225382,1.090331,2.953693,0
0.070493,0.283872,5.086014,0
1.736393,9.202806,7.733432,1
9.784849,9.782012,4.779963,1
7.266150,6.427059,9.753715,1
6.617529,5.055521,1.183664,0
3.099188,7.009948,4.181416,1
3.285601,2.410798,7.189649,1
3.501129,0.143342,9.769147,1
0.427214,4.855161,5.505785,1
4.057967,3.239217,7.808613,1
3.021229,2.588576,8.401770,0
9.015635,8.155484,6.521622,1
3.211006,7.705286,7.771958,1
4.715234,1.953373,4.924775,0
4.364172,2.114423,0.511817,0
2.257765,0.280964,1.436922,0
5.136125,6.942708,4.848586,1
0.181925,2.657199,3.036908,0
5.245775,1.438678,3.490532,0
9.594163,0.012153,9.894575,1
7.717439,7.666533,9.115363,1
9.619906,4.040138,0.433507,0
6.154561,0.945324,1.849379,0
1.226288,3.286301,1.097304,0
0.229009,5.945889,5.556506,0
8.603088,8.593414,3.614087,1
0.032093,7.104618,8.110274,1
7.116772,8.004849,2.431425,1
5.671382,1.546788,7.266883,1
5.586926,7.700390,9.275368,1
8.645715,1.124746,0.153811,0
4.411047,1.251115,6.234417,0
7.197005,1.790923,5.050990,0
0.384337,8.665076,9.648957,0
5.769694,7.759231,0.042685,0
5.764081,2.474110,7.720676,1
4.020898,4.987560,6.726752,1
2.687950,6.002120,1.349310,0
7.126866,1.503121,1.205668,0
2.754236,7.440085,6.177969,1
9.231009,1.228959,5.751334,0
9.894035,5.400291,0.031776,0
3.159522,0.074461,8.550195,1
2.548571,6.270872,0.359065,0
1.258431,7.085817,6.177293,1
3.087937,7.526603,5.280046,0
9.029724,6.485715,1.752716,1
3.925800,7.930686,1.735201,1
9.159644,7.486535,2.772154,1
2.886826,2.803930,4.717409,0
2.878392,3.267604,4.969951,1
9.538475,5.329016,1.996432,1
2.414833,8.173725,4.743288,1
5.700328,0.023334,5.717573,0
6.509048,7.470289,6.514011,0
5.400974,8.249212,3.591657,1
5.735747,6.363811,3.614298,1
9.167742,8.331706,4.668921,1
1.599310,9.638871,7.473096,1
4.967887,9.469528,1.934691,1
7.643253,6.677979,2.885491,1
6.701312,8.603065,8.073632,1
6.073353,4.587644,3.645209,1
2.836856,7.236866,6.034946,1
3.600677,9.649244,7.195176,1
7.980950,1.864097,4.814552,0
1.502968,2.287648,0.718045,0
1.757176,2.652736,3.853577,0
9.330714,6.739068,2.744010,1
5.342132,0.817643,9.242387,1
5.405286,2.887596,2.889813,0
0.124462,8.924759,6.814744,1
8.574002,4.009920,6.493558,1
5.874017,1.308111,6.135213,0
3.595759,6.853258,3.847842,1
9.505994,7.701418,4.753365,1
4.440486,7.497375,4.868736,1
8.315018,4.111123,1.198103,0
6.998718,4.087916,1.962446,0
3.012675,8.777190,0.848320,1
2.787111,7.341878,8.141630,1
8.649989,4.276844,6.038114,1
1.130102,9.885955,7.598684,0
7.587373,2.352049,9.472805,1
9.849424,4.341540,1.810478,0
8.452663,3.008581,1.884746,0
7.096497,3.847192,2.574562,1
2.624382,3.422881,1.695849,0
0.764759,9.837480,4.072621,1
4.114323,0.110734,1.660496,0
9.996690,9.259180,5.880521,1
1.611229,5.353325,9.611922,1
9.694866,1.422400,9.625095,1
4.430981,1.509842,3.598911,0
5.357034,6.173472,1.636649,0
9.596354,3.332499,3.392910,1
3.169978,7.465530,9.775861,1
7.576265,1.436357,2.528726,0
0.695537,8.409246,5.157017,1
3.762572,4.768939,3.767419,1
6.191338,3.392514,1.604967,1
4.902356,5.203877,2.149796,1
1.377350,3.786446,8.240807,0
7.118945,1.633717,1.334816,1
9.099247,1.110677,7.573224,1
2.547034,0.101950,4.248466,0
8.511196,9.405483,5.549337,1
4.174422,9.316755,5.731206,0
2.709270,7.336174,0.988079,1
2.540051,3.137876,7.871016,1
6.924322,6.111823,4.891104,1
7.745540,6.225920,4.332189,1
7.336597,1.905413,3.520299,0
2.007363,7.768766,3.126202,0
7.174250,8.675539,2.792329,1
7.992294,8.523535,1.714432,0
5.859709,2.702512,8.313190,1
5.840388,6.184206,2.317160,1
2.296028,7.208264,6.807976,0
3.434184,1.140166,6.886355,0
3.045579,0.406654,0.654412,0
8.175421,3.780614,5.571502,1
2.456153,8.363831,6.698342,0
6.887366,8.412774,1.150011,1
1.115286,9.463201,1.146834,1
5.647406,3.463995,9.720384,1
0.672259,6.528360,7.985003,1
7.668526,4.871357,4.877223,0
5.278012,5.531635,5.767046,1
9.312249,1.338549,8.803102,1
9.702379,5.501444,2.216849,0
3.914219,3.366860,9.336820,1
2.830061,0.483654,1.985179,0
3.947649,1.705563,6.420901,1
8.233923,4.405904,8.726350,1
9.277261,3.603573,6.616553,1
9.135208,2.383599,8.008706,1
3.722148,6.811808,0.215859,0
2.313252,2.432709,0.014273,0
5.799569,9.351093,1.256976,1
9.834747,3.242155,7.107097,1
4.947717,3.527998,8.402304,1
7.933902,7.128654,9.084088,1
0.732226,5.700641,1.766436,0
8.084240,9.775142,8.314892,1
6.586950,8.530751,5.230916,1
0.963460,5.245189,5.127674,1
4.596282,6.384650,5.392659,1
9.626804,2.499756,8.213425,1
6.027754,6.615728,7.756162,1
3.744382,6.840250,1.172818,1
2.540891,2.939254,4.344043,1
2.714396,2.658935,2.431520,0
1.189686,7.662436,8.201549,1
2.907625,3.329222,8.916176,1
9.713872,4.308835,1.934935,0
6.808591,0.148360,3.915198,0
6.764088,1.671360,6.798000,0
8.511610,7.970819,4.985078,1
0.910073,9.329121,1.677632,1
1.988056,4.109152,2.925815,0
